,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,budget,imdb_score,aspect_ratio,movie_facebook_likes,Continent,title_year_bins,main_genre,English,Other-language,Action,Adventure,Comedy,Drama,Other-gen, Black and White,Color,<=2000,>2000,Africa,America,Asia,Europe,Oceania,Other-continent
2155,Color,148.0,90.0,2.0,807.0,1000.0,16000.0,20259297.0,24969,19952,258.0,English,20000000.0,4.7,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2156,Color,50.0,100.0,12000.0,605.0,901.0,936.0,153665036.0,84824,4121,95.0,English,28000000.0,6.4,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2157,Color,121.0,105.0,163.0,338.0,409.0,1000.0,132541238.0,30058,2505,236.0,English,33000000.0,5.5,2.35,800,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2158,Color,185.0,138.0,438.0,173.0,826.0,12000.0,130727000.0,887467,13184,916.0,English,19000000.0,8.6,1.85,40000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2159,Color,61.0,94.0,122.0,617.0,619.0,1000.0,121697350.0,114610,4263,176.0,English,20000000.0,7.0,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2160,Color,156.0,101.0,79.0,218.0,362.0,608.0,117224271.0,47794,1787,81.0,English,20000000.0,7.1,1.78,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2161,Color,75.0,131.0,82.0,85.0,366.0,813.0,102922376.0,51314,1520,265.0,English,20000000.0,5.7,2.35,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2162,Color,100.0,91.0,67.0,597.0,641.0,2000.0,94497271.0,17829,4729,99.0,English,20000000.0,3.7,2.35,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2163,Color,511.0,112.0,0.0,697.0,960.0,6000.0,137387272.0,300110,9049,807.0,English,20000000.0,7.5,2.35,131000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2164,Color,75.0,95.0,32.0,563.0,642.0,826.0,82301521.0,22679,3558,149.0,English,32000000.0,4.6,1.85,773,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2165,Color,148.0,100.0,265.0,265.0,830.0,989.0,84518155.0,35965,2654,144.0,English,20000000.0,4.9,1.85,11000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2166,Color,253.0,105.0,154.0,501.0,617.0,884.0,80050171.0,186984,2287,491.0,English,20000000.0,6.9,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2167,Color,204.0,108.0,0.0,487.0,931.0,2000.0,81257845.0,210680,4403,479.0,English,35000000.0,7.1,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2168,Color,72.0,101.0,545.0,545.0,1000.0,1000.0,70360285.0,81783,3816,283.0,English,18000000.0,5.8,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2169,Color,98.0,114.0,118.0,40.0,93.0,489.0,12831121.0,44979,679,298.0,English,30000000.0,7.0,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2170,Color,62.0,109.0,322.0,861.0,960.0,1000.0,69148997.0,98794,6313,251.0,English,37000000.0,5.4,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2171,Color,549.0,115.0,729.0,552.0,727.0,8000.0,82624961.0,205284,9578,439.0,English,20000000.0,7.3,2.35,22000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2172, Black and White,106.0,117.0,99.0,165.0,265.0,596.0,67325559.0,58222,1293,331.0,English,20000000.0,7.1,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2173,Color,123.0,107.0,30.0,318.0,360.0,742.0,62933793.0,62421,2341,185.0,English,20000000.0,5.8,2.35,10000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2174,Color,597.0,134.0,0.0,500.0,660.0,2000.0,56667870.0,439176,4251,695.0,English,20000000.0,8.1,2.35,83000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2175,Color,64.0,118.0,30.0,284.0,593.0,962.0,56398162.0,28649,2390,185.0,English,20000000.0,5.7,2.35,2000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2176,Color,40.0,121.0,0.0,721.0,907.0,2000.0,60072596.0,7664,6657,68.0,English,20000000.0,4.4,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2177,Color,111.0,105.0,13000.0,658.0,967.0,40000.0,56362352.0,357581,42330,588.0,English,20000000.0,7.9,1.85,16000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2178,Color,151.0,110.0,17.0,418.0,10000.0,11000.0,56154094.0,44723,21852,130.0,English,20000000.0,7.6,2.35,51000,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2179,Color,31.0,114.0,0.0,582.0,618.0,982.0,65623128.0,7354,2753,50.0,English,20000000.0,4.8,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2180,Color,138.0,104.0,607.0,109.0,165.0,813.0,48540926.75837148,82476,1196,280.0,English,1800000.0,7.8,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2181,Color,81.0,100.0,24.0,851.0,1000.0,15000.0,55461307.0,4654,18786,46.0,English,20000000.0,6.7,2.1296338821490473,18000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2182,Color,99.0,85.0,64.0,729.0,869.0,3000.0,48546578.0,50415,6539,613.0,English,20000000.0,2.7,1.85,806,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2183,Color,80.0,72.0,2.0,434.0,677.0,1000.0,48423368.0,13324,3402,79.0,English,20000000.0,5.8,1.66,302,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2184,Color,364.0,128.0,151.0,852.0,1000.0,1000.0,52066000.0,61114,3869,212.0,English,20000000.0,7.5,2.35,22000,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2185,Color,85.0,72.0,0.0,384.0,455.0,3000.0,47887943.0,11634,4480,58.0,English,20000000.0,5.4,1.85,227,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2186,Color,140.0,89.0,19.0,349.0,392.0,526.0,46363118.0,25960,1383,389.0,English,20000000.0,4.1,1.85,1000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2187,Color,184.0,96.0,9.0,107.0,626.0,826.0,47852604.0,62364,1825,337.0,English,20000000.0,5.9,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2188,Color,89.0,77.0,25.0,16.0,253.0,304.0,45542421.0,13319,575,53.0,English,30000000.0,6.3,1.78,347,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2189,Color,265.0,123.0,174.0,602.0,1000.0,87000.0,41573740.0,141663,88953,383.0,English,39961372.69991154,7.0,1.85,20000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2190,Color,61.0,111.0,132.0,455.0,465.0,1000.0,42652003.0,18915,2851,87.0,English,20000000.0,6.8,2.35,33000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2192,Color,112.0,93.0,82.0,729.0,869.0,926.0,39737645.0,89687,4293,666.0,English,20000000.0,2.3,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2193,Color,166.0,129.0,468.0,183.0,691.0,919.0,37567440.0,113068,2024,337.0,English,20000000.0,6.9,2.35,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2194,Color,474.0,128.0,310.0,77.0,168.0,745.0,44988180.0,195333,1058,409.0,English,20000000.0,8.1,1.85,80000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2195,Color,165.0,110.0,119.0,332.0,931.0,1000.0,39263506.0,40469,2382,135.0,English,22000000.0,6.1,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2196,Color,131.0,137.0,70.0,464.0,884.0,4000.0,39143839.0,38658,5746,284.0,English,20000000.0,5.0,1.85,930,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2197,Color,29.0,124.0,8.0,232.0,270.0,508.0,37672350.0,5427,1660,51.0,English,20000000.0,5.5,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2198,Color,43.0,93.0,12.0,636.0,769.0,18000.0,38037513.0,49680,20188,117.0,English,20000000.0,6.2,1.85,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2199,Color,111.0,115.0,272.0,1000.0,2000.0,49000.0,37442180.0,28005,52571,236.0,English,20000000.0,6.2,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2200,Color,90.0,98.0,20.0,160.0,877.0,889.0,48540926.75837148,18481,2110,230.0,English,20000000.0,5.9,2.35,4000,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2201,Color,333.0,105.0,210.0,101.0,191.0,978.0,35596227.0,79461,1454,463.0,English,20000000.0,6.3,2.35,10000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2202,Color,37.0,127.0,16.0,399.0,441.0,565.0,35422828.0,19126,1735,155.0,English,20000000.0,6.7,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2203,Color,122.0,82.0,82.0,354.0,401.0,759.0,36658108.0,39095,2898,187.0,English,20000000.0,3.5,1.85,16000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2204,Color,285.0,143.0,0.0,51.0,119.0,11000.0,34300771.0,243799,11248,908.0,English,25000000.0,7.5,1.85,0,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2205,Color,156.0,103.0,189.0,949.0,1000.0,2000.0,34290142.0,54242,4662,145.0,English,19800000.0,6.6,2.35,14000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2206,Color,293.0,104.0,53.0,652.0,11000.0,22000.0,33422556.0,99236,33903,321.0,English,20000000.0,7.5,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2207,Color,233.0,98.0,406.0,406.0,523.0,860.0,32774834.0,136048,2609,700.0,English,30000000.0,7.2,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2208,Color,282.0,92.0,34.0,322.0,333.0,383.0,34334256.0,35131,1945,255.0,English,11000000.0,4.8,2.35,16000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2209,Color,57.0,123.0,36.0,631.0,1000.0,10000.0,32051917.0,42315,12338,140.0,English,20000000.0,6.6,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2210,Color,153.0,88.0,92.0,636.0,881.0,31000.0,32014289.0,50337,34319,177.0,English,20000000.0,3.5,1.85,13000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2211,Color,20.0,158.0,32.0,417.0,756.0,16000.0,48540926.75837148,9352,17775,106.0,English,20000000.0,6.7,2.35,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2212,Color,324.0,128.0,835.0,755.0,896.0,11000.0,31838002.0,136673,13189,281.0,English,20000000.0,7.6,1.85,10000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2213,Color,122.0,107.0,58.0,47.0,76.0,141.0,36874745.0,12276,389,117.0,English,20000000.0,6.3,2.35,21000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2214,Color,156.0,91.0,17.0,78.0,385.0,534.0,30079316.0,75920,1083,474.0,English,35000000.0,5.5,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2215,Color,161.0,90.0,12.0,587.0,651.0,786.0,35033759.0,55008,2462,93.0,English,19000000.0,6.3,2.35,21000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2216,Color,69.0,115.0,39.0,254.0,481.0,13000.0,29753944.0,90677,14275,389.0,English,20000000.0,6.5,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2217,Color,121.0,101.0,29.0,429.0,533.0,812.0,29062561.0,23424,3292,119.0,English,39961372.69991154,5.6,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2218,Color,258.0,113.0,108.0,22.0,100.0,1000.0,31146570.0,55441,1136,165.0,English,20000000.0,6.9,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2219,Color,174.0,113.0,350.0,619.0,960.0,1000.0,27277055.0,143137,3141,602.0,English,20000000.0,7.6,1.85,10000,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2220,Color,141.0,87.0,2.0,270.0,297.0,741.0,26876529.0,26624,1834,189.0,English,27000000.0,3.9,1.85,0,Asia,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2221,Color,31.0,101.0,154.0,497.0,816.0,1000.0,53146000.0,9845,3174,77.0,English,20000000.0,6.1,1.85,613,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2222,Color,222.0,111.0,79.0,287.0,811.0,26000.0,30028592.0,152247,27755,189.0,English,20000000.0,7.3,2.35,0,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2223,Color,273.0,108.0,1000.0,1000.0,4000.0,14000.0,34126138.0,666937,19364,1514.0,English,20000000.0,8.3,1.85,52000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2224,Color,91.0,105.0,99.0,518.0,938.0,2000.0,25677801.0,41273,4813,136.0,English,20000000.0,5.8,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2225,Color,190.0,109.0,453.0,2000.0,11000.0,18000.0,26415649.0,94892,33878,189.0,English,20000000.0,6.8,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2226,Color,427.0,109.0,1000.0,24.0,55.0,177.0,26003149.0,185587,278,401.0,English,20000000.0,7.0,2.35,49000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2227,Color,93.0,99.0,26.0,650.0,669.0,720.0,25584685.0,15877,3327,102.0,English,20000000.0,5.9,2.35,590,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2228,Color,292.0,98.0,35.0,16.0,37.0,125.0,29975979.0,105797,189,281.0,English,20000000.0,6.5,2.35,0,Oceania,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2229,Color,180.0,104.0,14.0,756.0,934.0,2000.0,31584722.0,101730,5707,131.0,English,20000000.0,6.4,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2230,Color,94.0,109.0,15.0,350.0,775.0,3000.0,23179303.0,32951,4257,44.0,English,20000000.0,5.8,1.85,6000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2231,Color,112.0,75.0,19.0,806.0,934.0,1000.0,23078294.0,25870,3590,281.0,English,9000000.0,5.1,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2232,Color,20.0,119.0,23.0,748.0,19000.0,25000.0,21413105.0,15230,45841,97.0,English,20000000.0,6.8,2.35,0,Oceania,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2233,Color,84.0,90.0,0.0,518.0,611.0,681.0,25077977.0,10986,2486,84.0,English,20000000.0,5.3,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2234,Color,120.0,97.0,212.0,637.0,917.0,960.0,23292105.0,39541,3261,334.0,English,20000000.0,5.3,2.35,3000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2235,Color,90.0,103.0,31.0,733.0,804.0,12000.0,26870825.0,22604,14903,124.0,English,39961372.69991154,6.4,1.85,0,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2236,Color,103.0,89.0,0.0,470.0,570.0,87000.0,20916309.0,5332,88422,37.0,English,40000000.0,4.9,1.85,431,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2237,Color,59.0,106.0,835.0,458.0,967.0,1000.0,21200000.0,34774,3598,162.0,English,20000000.0,6.8,1.85,1000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2238,Color,86.0,96.0,24.0,374.0,441.0,646.0,28876924.0,4303,1780,35.0,English,20000000.0,7.1,2.1296338821490473,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2239,Color,190.0,115.0,0.0,107.0,311.0,10000.0,20207003.0,50198,10507,202.0,English,39961372.69991154,6.8,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2240,Color,114.0,104.0,0.0,877.0,1000.0,2000.0,20241395.0,42664,5123,403.0,English,20000000.0,6.1,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2242, Black and White,290.0,108.0,13000.0,285.0,332.0,606.0,32000000.0,422432,1885,1040.0,English,806947.0,8.5,1.85,18000,America,<=2000,Other-gen,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2243,Color,80.0,112.0,41.0,490.0,500.0,1000.0,19151864.0,36983,3301,100.0,English,40000000.0,5.9,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2244,Color,98.0,104.0,19.0,942.0,989.0,15000.0,23393765.0,31323,18760,76.0,English,20000000.0,6.3,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2245,Color,88.0,113.0,0.0,949.0,975.0,995.0,18882880.0,20539,4039,125.0,English,20000000.0,5.9,2.35,681,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2246,Color,13.0,98.0,15.0,281.0,374.0,691.0,8500000.0,2061,1761,34.0,English,20000000.0,5.4,1.78,501,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2247,Color,52.0,121.0,503.0,83.0,92.0,2000.0,48540926.75837148,33597,2251,185.0,English,20000000.0,7.0,2.35,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2248,Color,60.0,114.0,160.0,271.0,367.0,1000.0,18252684.0,18366,1816,219.0,English,30000000.0,6.9,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2249,Color,154.0,124.0,57.0,905.0,3000.0,11000.0,19661987.0,83786,17050,231.0,English,20000000.0,7.5,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2250,Color,274.0,148.0,0.0,826.0,882.0,17000.0,18352454.0,426359,18752,760.0,English,15000000.0,8.2,2.35,76000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2251,Color,110.0,108.0,480.0,579.0,931.0,970.0,17803796.0,26100,4374,97.0,English,20000000.0,5.9,2.35,484,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2252,Color,173.0,95.0,83.0,206.0,494.0,991.0,17529157.0,49888,2173,220.0,English,20000000.0,5.0,2.35,25000,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2253,Color,165.0,108.0,0.0,844.0,4000.0,16000.0,25753840.0,219091,23296,592.0,English,19000000.0,7.3,1.85,12000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2254,Color,45.0,68.0,0.0,253.0,286.0,304.0,18081626.0,4180,861,32.0,English,20000000.0,6.4,1.85,264,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2255,Color,45.0,103.0,0.0,801.0,1000.0,21000.0,17518220.0,9105,25263,76.0,English,20000000.0,6.6,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2256,Color,377.0,99.0,0.0,59.0,62.0,264.0,17104669.0,99353,537,354.0,Other-language,20000000.0,7.8,2.35,0,Asia,>2000,Action,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2258,Color,43.0,88.0,0.0,939.0,968.0,3000.0,16988996.0,3875,8189,75.0,English,35000000.0,4.0,1.85,422,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2259,Color,201.0,128.0,395.0,161.0,206.0,283.0,15797907.0,68119,904,230.0,Other-language,20000000.0,7.6,2.35,0,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2260,Color,192.0,124.0,0.0,430.0,979.0,6000.0,16248701.0,189683,7567,559.0,English,20000000.0,7.7,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2261,Color,77.0,84.0,2.0,472.0,555.0,787.0,15712072.0,13210,2915,138.0,English,20000000.0,5.8,2.35,269,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2262,Color,350.0,122.0,308.0,10000.0,12000.0,17000.0,191449475.0,348010,44061,1535.0,English,37000000.0,5.2,2.35,19000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2263,Color,81.0,101.0,13.0,499.0,555.0,651.0,15408822.0,14147,2698,92.0,English,20000000.0,5.6,1.85,401,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2264,Color,81.0,98.0,143.0,153.0,216.0,302.0,15464026.0,23076,1189,158.0,English,20000000.0,5.3,1.85,1000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2265,Color,222.0,105.0,909.0,173.0,909.0,1000.0,14359793.0,35137,2327,188.0,English,39961372.69991154,7.4,1.85,10000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2266,Color,27.0,225.0,126.0,202.0,208.0,940.0,8000000.0,6484,1934,100.0,English,20000000.0,6.6,2.76,1000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2267,Color,155.0,111.0,53.0,233.0,963.0,8000.0,48540926.75837148,20186,9941,81.0,English,19500000.0,6.2,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2268,Color,111.0,88.0,82.0,329.0,624.0,869.0,14174654.0,74945,2857,359.0,English,25000000.0,1.9,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2269,Color,107.0,88.0,190.0,163.0,459.0,137000.0,15988876.0,26236,137712,110.0,English,27000000.0,5.7,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2270,Color,34.0,94.0,36.0,507.0,828.0,13000.0,13801755.0,23928,15183,100.0,English,20000000.0,6.6,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2271,Color,151.0,117.0,20.0,783.0,904.0,11000.0,13987482.0,58957,15713,91.0,English,20000000.0,6.0,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2272,Color,289.0,95.0,4.0,80.0,447.0,788.0,14291570.0,82082,1414,236.0,English,20000000.0,6.1,2.35,10000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2273,Color,76.0,99.0,272.0,62.0,87.0,1000.0,12181484.0,26390,1189,176.0,English,40000000.0,4.8,1.85,713,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2274,Color,150.0,96.0,83.0,926.0,968.0,26000.0,13630226.0,112516,30541,223.0,English,20000000.0,6.2,1.85,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2275,Color,67.0,98.0,11000.0,967.0,979.0,1000.0,13383737.0,29385,4302,86.0,English,20000000.0,7.5,1.85,979,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2276,Color,36.0,123.0,6.0,85.0,249.0,541.0,13391174.0,5796,908,177.0,English,20000000.0,6.3,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
2277,Color,149.0,101.0,176.0,83.0,268.0,3000.0,12987647.0,24019,3431,199.0,English,30000000.0,7.1,2.35,983,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2278,Color,156.0,102.0,563.0,385.0,442.0,12000.0,12469811.0,69172,13156,316.0,English,22000000.0,6.6,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2279, Black and White,64.0,94.0,394.0,565.0,855.0,922.0,12398628.0,21542,2880,88.0,English,20000000.0,6.1,2.35,977,America,>2000,Action,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2280,Color,210.0,102.0,192.0,31.0,41.0,346.0,13214030.0,60516,500,147.0,English,20000000.0,6.7,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2281,Color,113.0,108.0,212.0,347.0,794.0,969.0,12232937.0,22823,2799,113.0,English,22000000.0,5.6,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
