,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
2909,Color,Abel Ferrara,48.0,99.0,220.0,599.0,787.0,812.0,1227324.0,Crime|Drama,6921,3337,48.0,English,USA,R,12500000.0,1996.0,6.6,1.85,344
2910,Color,Brian Koppelman,116.0,90.0,34.0,506.0,681.0,966.0,4360548.0,Comedy|Drama|Romance,13371,2661,60.0,English,USA,R,15000000.0,2009.0,6.4,1.85,0
2911,Color,Ethan Maniquis,391.0,105.0,20.0,844.0,982.0,22000.0,26589953.0,Action|Crime|Thriller,165792,26233,392.0,English,USA,R,10500000.0,2010.0,6.7,1.85,44000
2912,Color,George Hickenlooper,117.0,108.0,60.0,168.0,322.0,18000.0,1039869.0,Biography|Comedy|Crime|Drama,14757,18739,51.0,English,Canada,R,15000000.0,2010.0,6.2,2.35,0
2913,Color,Don Bluth,24.0,69.0,383.0,191.0,320.0,912.0,48092846.0,Adventure|Animation|Family,61753,1833,133.0,English,USA,G,12500000.0,1988.0,7.3,1.33,5000
2914,Color,Je-kyu Kang,86.0,148.0,16.0,489.0,517.0,717.0,1110186.0,Action|Drama|War,31943,1730,224.0,Korean,South Korea,R,12800000.0,2004.0,8.1,2.35,0
2915, Black and White,William Dear,41.0,118.0,50.0,655.0,844.0,968.0,1089445.0,Comedy|Drama|Family|Sport,2676,4270,33.0,English,Canada,PG,12500000.0,2009.0,7.0,2.35,0
2916,Color,William Friedkin,304.0,132.0,607.0,259.0,931.0,1000.0,204565000.0,Horror,284252,2466,1058.0,English,USA,R,8000000.0,1973.0,8.0,1.37,18000
2917,Color,Steven Spielberg,385.0,130.0,14000.0,366.0,559.0,813.0,260000000.0,Adventure|Drama|Thriller,412454,2047,962.0,English,USA,PG,8000000.0,1975.0,8.0,2.35,21000
2918,Color,Paul Weitz,145.0,95.0,80.0,1000.0,1000.0,3000.0,101736215.0,Comedy,315549,8134,789.0,English,USA,R,11000000.0,1999.0,7.0,1.85,0
2919,Color,Stéphane Aubier,99.0,80.0,2.0,186.0,637.0,6000.0,71442.0,Animation|Comedy|Crime|Drama|Family,12029,6829,32.0,French,France,PG,9600000.0,2012.0,7.9,1.85,0
2920,Color,Michael Ritchie,29.0,94.0,23.0,148.0,255.0,400.0,79817937.0,Action|Adventure|Comedy|Fantasy|Mystery,39798,1044,69.0,English,USA,PG-13,25000000.0,1986.0,5.9,1.85,0
2921,Color,Tim Story,77.0,122.0,167.0,807.0,966.0,997.0,91547205.0,Comedy|Romance,34579,5165,62.0,English,USA,PG-13,12000000.0,2012.0,6.6,2.35,0
2922,Color,Tim Story,91.0,102.0,167.0,436.0,528.0,656.0,75074950.0,Comedy|Drama,22147,2754,156.0,English,USA,PG-13,12000000.0,2002.0,6.3,1.85,770
2923,Color,Nicholas Meyer,148.0,116.0,120.0,664.0,980.0,12000.0,78900000.0,Action|Adventure|Sci-Fi,91414,16539,359.0,English,USA,PG,11000000.0,1982.0,7.7,2.35,0
2924,Color,Tom Shadyac,61.0,78.0,293.0,567.0,595.0,759.0,72217000.0,Comedy,216486,2462,242.0,English,USA,PG-13,12000000.0,1994.0,6.9,1.85,0
2925,Color,John Badham,84.0,114.0,139.0,793.0,883.0,2000.0,79568000.0,Sci-Fi|Thriller,71842,4537,152.0,English,USA,PG,12000000.0,1983.0,7.1,1.85,0
2926,Color,Peter Weir,83.0,112.0,608.0,733.0,10000.0,11000.0,65500000.0,Crime|Drama|Romance|Thriller,66966,22479,175.0,English,USA,R,12000000.0,1985.0,7.4,1.85,0
2927,Color,Mike McCoy,216.0,110.0,16.0,11.0,17.0,93.0,70011073.0,Action|Adventure|Drama|Thriller|War,57996,146,349.0,English,USA,R,12000000.0,2012.0,6.5,2.35,15000
2928,Color,Anne Fletcher,107.0,104.0,98.0,920.0,2000.0,17000.0,65269010.0,Crime|Drama|Music|Romance,90938,21380,271.0,English,USA,PG-13,12000000.0,2006.0,6.5,2.35,0
2929,Color,Mike Judge,63.0,81.0,406.0,616.0,2000.0,13000.0,63071133.0,Adventure|Animation|Comedy|Crime,42892,17035,154.0,English,USA,PG-13,12000000.0,1996.0,6.8,1.85,0
2930,Color,Quentin Tarantino,140.0,154.0,16000.0,889.0,1000.0,22000.0,39647595.0,Crime|Thriller,239540,25522,462.0,English,USA,R,12000000.0,1997.0,7.5,1.85,0
2931,Color,Jon Hurwitz,153.0,102.0,22.0,816.0,954.0,1000.0,38087366.0,Adventure|Comedy,113918,4065,165.0,English,USA,R,12000000.0,2008.0,6.6,1.85,0
2932,Color,Josh Trank,414.0,89.0,128.0,371.0,465.0,963.0,64572496.0,Drama|Sci-Fi|Thriller,204327,2054,471.0,English,USA,PG-13,12000000.0,2012.0,7.1,1.85,32000
2933,Color,Barbra Streisand,16.0,132.0,0.0,122.0,194.0,405.0,30400000.0,Drama|Musical|Romance,9503,914,68.0,English,UK,PG,12000000.0,1983.0,6.6,1.85,0
2934,Color,Terry Gilliam,139.0,103.0,0.0,504.0,561.0,629.0,42365600.0,Adventure|Comedy|Fantasy|Sci-Fi,45890,2730,177.0,English,UK,PG,5000000.0,1981.0,7.0,1.85,0
2935,Color,Tamra Davis,111.0,93.0,33.0,135.0,188.0,1000.0,37188667.0,Comedy|Drama,34219,1531,578.0,English,USA,PG-13,12000000.0,2002.0,3.3,1.85,0
2936,Color,Nima Nourizadeh,229.0,93.0,166.0,281.0,329.0,971.0,54724272.0,Comedy|Crime,157051,2043,261.0,English,USA,R,12000000.0,2012.0,6.7,1.85,29000
2937,Color,Franklin J. Schaffner,112.0,172.0,76.0,78.0,416.0,654.0,49273374.48434442,Biography|Drama|War,76398,1306,258.0,English,USA,GP,12000000.0,1970.0,8.0,2.2,0
2938,Color,Mark Romanek,207.0,96.0,132.0,933.0,989.0,49000.0,31597131.0,Drama|Thriller,97938,52138,605.0,English,USA,R,12000000.0,2002.0,6.8,1.85,0
2939,Color,John Erick Dowdle,198.0,89.0,66.0,1000.0,1000.0,137000.0,31691811.0,Horror|Sci-Fi|Thriller,57446,140268,369.0,English,USA,R,12000000.0,2008.0,6.0,1.85,0
2940,Color,David Moreau,172.0,92.0,0.0,451.0,527.0,17000.0,31397498.0,Horror|Mystery,44130,18765,156.0,English,USA,PG-13,12000000.0,2008.0,5.4,2.35,0
2941,Color,Christopher Erskin,45.0,97.0,4.0,826.0,1000.0,1000.0,31179516.0,Comedy,5928,5006,49.0,English,USA,PG-13,12000000.0,2004.0,4.3,2.35,243
2942,Color,Jesse Dylan,34.0,93.0,58.0,722.0,729.0,995.0,31155435.0,Comedy|Fantasy,42644,6105,102.0,English,USA,R,12000000.0,2001.0,6.2,1.85,0
2943,Color,Brian Henson,75.0,89.0,53.0,84.0,94.0,227.0,27281507.0,Comedy|Drama|Family|Fantasy|Musical,33850,534,147.0,English,USA,G,12000000.0,1992.0,7.7,1.85,0
2944, Black and White,Martin Campbell,400.0,144.0,258.0,834.0,1000.0,6000.0,167007184.0,Action|Adventure|Thriller,470501,9125,2301.0,English,UK,PG-13,150000000.0,2006.0,8.0,2.35,0
2945, Black and White,Julie Taymor,128.0,123.0,278.0,898.0,1000.0,4000.0,25776062.0,Biography|Drama|Romance,61651,7072,271.0,English,USA,R,12000000.0,2002.0,7.4,1.85,0
2946,Color,Dan Cutforth,68.0,93.0,4.0,8.0,9.0,28.0,25240988.0,Documentary|Music,12383,52,50.0,English,USA,PG,12000000.0,2012.0,5.9,1.85,0
2947,Color,Josh Boone,326.0,133.0,131.0,733.0,1000.0,8000.0,124868837.0,Drama|Romance,249688,10565,548.0,English,USA,PG-13,12000000.0,2014.0,7.8,1.85,93000
2948,Color,John Dahl,128.0,121.0,131.0,599.0,940.0,13000.0,22905674.0,Crime|Drama,121676,14890,290.0,English,USA,R,12000000.0,1998.0,7.4,2.35,0
2949,Color,Chris Rock,161.0,102.0,0.0,555.0,966.0,3000.0,25277561.0,Comedy|Romance,21672,5592,93.0,English,USA,R,12000000.0,2014.0,6.5,2.35,0
2950,Color,John Frankenheimer,70.0,102.0,287.0,79.0,122.0,452.0,49273374.48434442,Horror|Sci-Fi,3000,729,75.0,English,USA,PG,12000000.0,1979.0,5.4,2.35,902
2951,Color,David Koepp,164.0,99.0,192.0,282.0,301.0,347.0,21133087.0,Horror|Mystery|Thriller,62468,1254,374.0,English,USA,R,12000000.0,1999.0,7.0,1.85,0
2953,Color,Stephen Frears,354.0,98.0,350.0,322.0,482.0,1000.0,37707719.0,Biography|Drama,76094,2376,233.0,English,UK,PG-13,12000000.0,2013.0,7.6,1.85,37000
2954,Color,Mike Binder,125.0,118.0,57.0,805.0,931.0,975.0,18761993.0,Comedy|Drama,19007,2944,219.0,English,USA,R,9000000.0,2005.0,6.9,2.35,549
2955,Color,Franklin J. Schaffner,55.0,125.0,76.0,801.0,837.0,1000.0,49273374.48434442,Drama|Thriller,20660,4659,123.0,English,UK,R,12000000.0,1978.0,7.0,1.85,0
2956,Color,Elizabeth Allen Rosenbaum,66.0,104.0,20.0,717.0,826.0,836.0,18595716.0,Comedy|Family|Fantasy|Romance,30462,3963,150.0,English,USA,PG,12000000.0,2006.0,5.3,1.85,0
2957,Color,Jake Schreier,191.0,109.0,14.0,376.0,558.0,733.0,31990064.0,Drama|Mystery|Romance,63390,2753,160.0,English,USA,PG-13,12000000.0,2015.0,6.4,2.35,0
2958,Color,Cheryl Dunye,33.0,86.0,17.0,581.0,691.0,873.0,17321573.0,Comedy,3119,3646,18.0,English,USA,PG-13,41280976.73635523,2004.0,4.5,1.85,151
2959, Black and White,Alexander Payne,433.0,115.0,729.0,622.0,844.0,1000.0,17613460.0,Adventure|Comedy|Drama,91082,3798,274.0,English,USA,R,12000000.0,2013.0,7.8,2.35,28000
2960,Color,Ernest R. Dickerson,66.0,92.0,226.0,580.0,851.0,1000.0,21088568.0,Action|Fantasy|Horror|Thriller,16646,3931,104.0,English,USA,R,13000000.0,1995.0,6.7,1.85,0
2961,Color,Tim Hill,37.0,91.0,25.0,611.0,626.0,833.0,17292381.0,Comedy|Crime|Family,5794,4551,69.0,English,USA,PG,12000000.0,2001.0,5.3,1.85,371
2962,Color,Jason Reitman,325.0,94.0,655.0,390.0,786.0,9000.0,16300302.0,Comedy|Drama,64682,10575,203.0,English,USA,R,12000000.0,2011.0,6.3,1.85,0
2963,Color,Mark Neveldine,170.0,93.0,83.0,501.0,725.0,26000.0,27829874.0,Action|Crime|Thriller,196422,28767,444.0,English,USA,R,12000000.0,2006.0,7.0,1.78,0
2964,Color,Lionel C. Martin,11.0,93.0,3.0,324.0,560.0,1000.0,13960203.0,Comedy,2301,2939,15.0,English,USA,R,41280976.73635523,1997.0,5.3,1.85,439
2965,Color,Richard LaGravenese,24.0,100.0,98.0,604.0,849.0,1000.0,12902790.0,Comedy|Drama|Romance,4052,3250,88.0,English,USA,R,12000000.0,1998.0,6.6,2.35,242
2966,Color,Sanaa Hamri,70.0,100.0,43.0,696.0,826.0,988.0,21520719.0,Comedy|Romance|Sport,10103,3906,36.0,English,USA,PG,41280976.73635523,2010.0,5.8,2.35,0
2967,Color,Jonathan Demme,232.0,113.0,438.0,471.0,536.0,11000.0,12796277.0,Drama|Romance,41226,12274,281.0,English,USA,R,41280976.73635523,2008.0,6.7,1.85,0
2968,Color,Bob Rafelson,34.0,122.0,30.0,85.0,230.0,1000.0,49273374.48434442,Crime|Drama|Romance|Thriller,16764,1456,48.0,English,USA,R,12000000.0,1981.0,6.6,1.85,1000
2969,Color,Peter Webber,160.0,100.0,73.0,1000.0,14000.0,19000.0,11634362.0,Biography|Drama|Romance,60171,34700,296.0,English,UK,PG-13,41280976.73635523,2003.0,7.0,2.35,0
2970,Color,Wolfgang Petersen,96.0,293.0,249.0,18.0,21.0,362.0,11433134.0,Adventure|Drama|Thriller|War,168203,469,426.0,German,West Germany,R,14000000.0,1981.0,8.4,1.85,11000
2971,Color,John Lee Hancock,106.0,137.0,102.0,877.0,973.0,2000.0,22406362.0,Drama|History|War|Western,16832,5780,267.0,English,USA,PG-13,107000000.0,2004.0,6.0,2.35,701
2972,Color,Wallace Wolodarsky,53.0,93.0,32.0,503.0,526.0,529.0,10198766.0,Comedy,12007,2393,105.0,English,USA,R,12000000.0,2002.0,5.4,1.85,507
2973,Color,Richard Curtis,274.0,123.0,628.0,171.0,555.0,565.0,15294553.0,Drama|Fantasy|Romance,202341,1595,391.0,English,UK,R,12000000.0,2013.0,7.8,2.35,105000
2974,Color,Yimou Zhang,248.0,119.0,611.0,4.0,483.0,755.0,11041228.0,Action|Adventure|Drama|Romance,92295,1244,420.0,Mandarin,China,PG-13,100000000.0,2004.0,7.6,2.35,0
2975,Color,Nicholas Jarecki,288.0,107.0,27.0,360.0,591.0,664.0,7918283.0,Drama|Thriller,41574,2440,145.0,English,USA,R,12000000.0,2012.0,6.6,1.85,0
2976,Color,Dean Israelite,177.0,106.0,16.0,265.0,328.0,452.0,22331028.0,Sci-Fi|Thriller,57349,1819,177.0,English,USA,PG-13,12000000.0,2015.0,6.4,2.35,0
2977,Color,Darnell Martin,81.0,109.0,67.0,192.0,223.0,436.0,8134217.0,Biography|Drama|Music,15412,1141,90.0,English,USA,R,12000000.0,2008.0,7.0,2.35,0
2978,Color,Scott Alexander,29.0,81.0,25.0,654.0,744.0,931.0,6982680.0,Comedy|Crime,6965,3848,69.0,English,USA,PG-13,10000000.0,2000.0,5.7,1.85,262
2979,Color,Stuart Gordon,58.0,95.0,216.0,968.0,1000.0,1000.0,6739141.0,Action|Crime|Sci-Fi|Thriller,23383,4755,68.0,English,Australia,R,8000000.0,1992.0,5.9,1.85,1000
2980,Color,Christopher Guest,144.0,86.0,378.0,783.0,925.0,957.0,5542025.0,Comedy,12197,3535,150.0,English,USA,PG-13,12000000.0,2006.0,6.3,1.85,650
2981, Black and White,Woody Allen,114.0,113.0,11000.0,99.0,255.0,537.0,5032496.0,Comedy|Drama,20576,943,161.0,English,USA,R,12000000.0,1998.0,6.3,1.66,652
2982,Color,Ryan Murphy,132.0,122.0,708.0,316.0,398.0,433.0,6754898.0,Comedy|Drama,20000,1291,188.0,English,USA,R,12000000.0,2006.0,6.2,2.35,0
2983,Color,Robert Iscove,60.0,90.0,7.0,251.0,281.0,525.0,4922166.0,Comedy|Musical|Romance,23606,1445,304.0,English,USA,PG,12000000.0,2003.0,2.1,1.85,0
2984,Color,Spike Lee,30.0,108.0,0.0,599.0,680.0,873.0,4903000.0,Comedy|Drama,4961,4497,33.0,English,USA,R,12000000.0,1996.0,5.0,1.85,251
2985,Color,Jane Campion,138.0,113.0,319.0,48.0,65.0,1000.0,4717455.0,Mystery|Thriller,18632,1171,354.0,English,Australia,R,12000000.0,2003.0,5.3,1.85,656
2986,Color,James Gray,190.0,110.0,115.0,103.0,580.0,812.0,3148482.0,Drama|Romance,29613,1540,98.0,English,USA,R,12000000.0,2008.0,7.1,2.35,0
2987,Color,Fred Schepisi,61.0,109.0,40.0,794.0,1000.0,5000.0,2326407.0,Drama,5016,7166,99.0,English,UK,R,12000000.0,2001.0,7.0,2.35,305
2988,Color,Joon-ho Bong,363.0,110.0,584.0,74.0,398.0,629.0,2201412.0,Comedy|Drama|Horror|Sci-Fi,68883,1173,279.0,Korean,South Korea,R,12215500000.0,2006.0,7.0,1.85,7000
2989,Color,Roger Spottiswoode,2.0,100.0,55.0,212.0,642.0,3000.0,49273374.48434442,Adventure|Crime|Thriller,763,4277,10.0,English,USA,PG,12000000.0,1981.0,5.7,1.85,135
2990,Color,Antonia Bird,131.0,101.0,61.0,611.0,692.0,769.0,2060953.0,Fantasy|Horror|Thriller,29990,2543,316.0,English,Czech Republic,R,12000000.0,1999.0,7.1,2.35,0
2991,Color,Jon Poll,146.0,97.0,20.0,442.0,569.0,21000.0,3950294.0,Comedy|Drama|Romance,56654,22577,124.0,English,USA,R,12000000.0,2007.0,7.0,1.85,0
2992,Color,Paolo Sorrentino,280.0,172.0,667.0,70.0,98.0,211.0,2835886.0,Drama,55516,456,124.0,Italian,Italy,Not Rated,9200000.0,2013.0,7.7,2.35,29000
2993,Color,Peter Care,78.0,104.0,0.0,77.0,165.0,1000.0,1779284.0,Comedy|Drama,12047,1292,122.0,English,USA,R,12000000.0,2002.0,7.1,1.85,677
2994,Color,Chan-wook Park,469.0,99.0,0.0,520.0,1000.0,3000.0,1702277.0,Drama|Thriller,84620,5074,235.0,English,UK,R,12000000.0,2013.0,6.8,2.35,27000
2995, Black and White,Kar-Wai Wong,194.0,129.0,0.0,576.0,643.0,878.0,261481.0,Drama|Romance|Sci-Fi,41496,2378,210.0,Cantonese,Hong Kong,R,12000000.0,2004.0,7.5,2.35,0
2996,Color,Ira Sachs,121.0,91.0,60.0,18.0,46.0,60.0,1506998.0,Crime|Drama|Romance,8014,141,50.0,English,USA,PG-13,12000000.0,2007.0,6.3,1.85,314
2997,Color,Carroll Ballard,38.0,100.0,19.0,393.0,442.0,706.0,860002.0,Adventure|Drama|Family,6454,1579,43.0,English,USA,PG,12000000.0,2005.0,7.3,1.85,0
2998,Color,Neil Jordan,123.0,111.0,277.0,289.0,327.0,845.0,548934.0,Drama|Mystery|Romance,16863,1554,57.0,English,Ireland,PG-13,12000000.0,2009.0,6.8,1.85,0
2999,Color,Takeshi Kitano,81.0,114.0,0.0,403.0,685.0,865.0,447750.0,Crime|Drama|Thriller,18520,2126,133.0,English,USA,R,10000000.0,2000.0,7.2,1.85,0
3000,Color,Anthony Russo,72.0,86.0,94.0,146.0,534.0,693.0,333976.0,Comedy|Crime,12559,1373,90.0,English,USA,R,12000000.0,2002.0,6.4,2.35,423
3001,Color,Sidney Lumet,25.0,107.0,0.0,745.0,754.0,941.0,141853.0,Comedy|Drama,1427,3099,12.0,English,Australia,R,12000000.0,1997.0,6.0,1.85,88
3002,Color,Vadim Perelman,78.0,90.0,26.0,350.0,474.0,797.0,303439.0,Drama|Mystery|Thriller,12125,2073,78.0,English,USA,R,8000000.0,2007.0,6.4,2.35,1000
3003,Color,Lawrence Kasdan,57.0,103.0,759.0,820.0,830.0,967.0,793352.0,Comedy|Drama|Romance,2551,3878,25.0,English,USA,PG-13,41280976.73635523,2012.0,5.1,2.35,0
3004,Color,Marco Kreuzpaintner,69.0,120.0,7.0,289.0,345.0,662.0,214202.0,Crime|Drama|Thriller,14831,1952,75.0,English,Germany,R,12000000.0,2007.0,7.5,2.35,0
3005,Color,Lajos Koltai,73.0,134.0,45.0,0.0,2.0,9.0,195888.0,Drama|Romance|War,5603,11,45.0,Hungarian,Hungary,R,2500000000.0,2005.0,7.1,2.35,607
3006,Color,Alan Rudolph,42.0,110.0,18.0,865.0,883.0,13000.0,175370.0,Comedy,6884,17417,133.0,English,USA,R,12000000.0,1999.0,4.6,1.85,458
3007,Color,Yimou Zhang,101.0,95.0,611.0,3.0,4.0,9.0,190666.0,Comedy|Drama,2410,18,20.0,Mandarin,China,R,41280976.73635523,2009.0,5.7,2.35,784
3008,Color,Vincenzo Natali,82.0,95.0,165.0,280.0,327.0,686.0,49273374.48434442,Mystery|Romance|Sci-Fi|Thriller,27052,1501,124.0,English,USA,R,7500000.0,2002.0,6.8,1.85,0
3009, Black and White,Chuan Lu,149.0,132.0,14.0,3.0,32.0,52.0,119922.0,Drama|History|War,8429,91,62.0,Mandarin,China,R,12000000.0,2009.0,7.7,2.35,0
3010,Color,Tim Johnson,165.0,94.0,12.0,183.0,523.0,17000.0,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,70133,17883,214.0,English,USA,PG,135000000.0,2015.0,6.7,1.85,26000
3011,Color,Lijun Sun,5.0,89.0,0.0,188.0,618.0,970.0,49273374.48434442,Action|Adventure|Animation|Comedy|Family,408,1854,12.0,Mandarin,China,PG,41280976.73635523,2011.0,3.2,2.108651610017889,211
3012,Color,Takashi Yamazaki,44.0,138.0,7.0,16.0,33.0,84.0,49273374.48434442,Action|Adventure|Drama|Sci-Fi,4899,164,49.0,Japanese,Japan,TV-14,12000000.0,2010.0,6.1,2.35,0
3013,Color,Renny Harlin,74.0,113.0,212.0,18.0,111.0,567.0,17149.0,Action|Drama|War,12128,708,61.0,English,Georgia,R,20000000.0,2011.0,5.6,2.35,0
3014,Color,Christopher Smith,156.0,99.0,76.0,42.0,168.0,181.0,49273374.48434442,Fantasy|Mystery|Thriller,64423,433,293.0,English,UK,R,12000000.0,2009.0,6.9,2.35,13000
3015,Color,Timothy Hines,1.0,111.0,0.0,247.0,445.0,1000.0,14616.0,Drama,314,2059,10.0,English,USA,R,12000000.0,2015.0,7.5,1.85,26000
3016,Color,Randall Wallace,82.0,99.0,130.0,79.0,116.0,399.0,91443253.0,Biography|Drama,21034,663,153.0,English,USA,PG,12000000.0,2014.0,5.8,2.35,23000
3017,Color,Guy Ritchie,151.0,104.0,0.0,1000.0,11000.0,26000.0,30093107.0,Comedy|Crime,600996,39175,726.0,English,UK,R,6000000.0,2000.0,8.3,1.85,27000
3018,Color,David Winters,3.0,89.0,49.0,84.0,85.0,551.0,49273374.48434442,Family|Musical,105,895,7.0,English,USA,PG,12000000.0,2015.0,2.8,2.108651610017889,634
3019,Color,Mary Lambert,98.0,103.0,52.0,426.0,886.0,969.0,57469179.0,Fantasy|Horror,63855,2987,248.0,English,USA,R,11500000.0,1989.0,6.6,1.85,0
3021,Color,Jamie Thraves,35.0,100.0,2.0,388.0,544.0,680.0,49273374.48434442,Drama|Thriller,3737,1780,27.0,English,UK,R,11500000.0,2009.0,6.0,2.35,443
3023,Color,Joe Dante,183.0,106.0,287.0,233.0,281.0,767.0,148170000.0,Comedy|Fantasy|Horror,142293,2053,245.0,English,USA,PG,11000000.0,1984.0,7.2,2.2,14000
3024,Color,George Lucas,282.0,125.0,0.0,504.0,1000.0,11000.0,460935665.0,Action|Adventure|Fantasy|Sci-Fi,911097,13485,1470.0,English,USA,PG,11000000.0,1977.0,8.7,2.35,33000
3025,Color,Dan Mazer,158.0,109.0,11.0,411.0,851.0,22000.0,35537564.0,Comedy,49671,24063,166.0,English,USA,R,11500000.0,2016.0,6.0,2.35,11000
3026,Color,David Lean,89.0,200.0,767.0,382.0,396.0,597.0,111722000.0,Drama|Romance|War,55816,1966,255.0,English,USA,PG-13,11000000.0,1965.0,8.0,2.35,7000
3027,Color,Stephen Daldry,101.0,114.0,335.0,14.0,68.0,585.0,10230.0,Adventure|Crime|Drama|Mystery|Thriller,14437,679,26.0,Portuguese,UK,R,41280976.73635523,2014.0,7.2,2.35,0
3028,Color,Kenny Ortega,128.0,112.0,197.0,632.0,734.0,755.0,90556401.0,Comedy|Drama|Family|Music|Musical|Romance,43795,3507,171.0,English,USA,G,11000000.0,2008.0,4.5,1.85,0
3029,Color,David O. Russell,410.0,116.0,737.0,141.0,238.0,23000.0,93571803.0,Biography|Drama|Sport,275869,23811,389.0,English,USA,R,25000000.0,2010.0,7.9,2.35,36000
3030,Color,Jeff Tremaine,104.0,92.0,79.0,218.0,362.0,608.0,72755517.0,Action|Comedy|Documentary,56595,1853,196.0,English,USA,R,41280976.73635523,2006.0,7.1,1.85,641
3031,Color,Jonathan Lynn,54.0,120.0,36.0,633.0,655.0,886.0,52929168.0,Comedy|Crime,82743,3280,201.0,English,USA,R,11000000.0,1992.0,7.5,1.85,7000
3032,Color,R.J. Cutler,141.0,107.0,15.0,602.0,1000.0,17000.0,50461335.0,Drama|Fantasy|Music|Romance,83893,20466,132.0,English,USA,PG-13,11000000.0,2014.0,6.8,2.35,15000
3033,Color,Brian Trenchard-Smith,30.0,92.0,53.0,32.0,37.0,84.0,49273374.48434442,Action|Comedy|Crime,3104,179,33.0,English,Canada,Not Rated,12000000.0,2014.0,4.3,2.108651610017889,774
3034,Color,David S. Ward,57.0,107.0,42.0,808.0,854.0,1000.0,49797148.0,Comedy|Sport,49007,3435,97.0,English,USA,R,11000000.0,1989.0,7.2,1.85,0
3035,Color,Oliver Parker,56.0,100.0,32.0,621.0,692.0,785.0,49273374.48434442,Comedy,18220,3135,102.0,English,UK,PG-13,13500000.0,2007.0,5.8,1.85,0
3036,Color,Joel Schumacher,216.0,81.0,541.0,328.0,465.0,991.0,46563158.0,Crime|Thriller,207934,2562,629.0,English,USA,R,13000000.0,2002.0,7.1,2.35,0
3037,Color,Adam Shankman,80.0,101.0,163.0,488.0,548.0,683.0,41227069.0,Drama|Romance,162701,2436,962.0,English,USA,PG,11000000.0,2002.0,7.4,2.35,19000
3038,Color,Tim Robbins,77.0,122.0,0.0,191.0,258.0,276.0,39025000.0,Crime|Drama,73193,903,190.0,English,UK,R,11000000.0,1995.0,7.6,1.85,0
3039,Color,Roger Kumble,101.0,97.0,16.0,637.0,656.0,4000.0,38201895.0,Drama|Romance,149222,6223,749.0,English,USA,R,10500000.0,1999.0,6.9,1.85,0
3040,Color,Kevin Greutert,156.0,92.0,52.0,647.0,651.0,723.0,27669413.0,Horror|Mystery,76207,3101,194.0,English,Canada,R,11000000.0,2009.0,6.0,1.85,0
3041,Color,Mel Brooks,48.0,92.0,0.0,842.0,898.0,1000.0,49273374.48434442,Comedy,36559,3931,131.0,English,USA,R,11000000.0,1981.0,6.9,2.35,0
3042,Color,Gina Prince-Bythewood,109.0,110.0,107.0,549.0,551.0,664.0,37766350.0,Drama,19440,3376,56.0,English,USA,PG-13,11000000.0,2008.0,7.3,2.35,0
3043,Color,Rob Pritts,62.0,86.0,5.0,532.0,580.0,584.0,23978402.0,Comedy|Crime,10966,3850,100.0,English,USA,PG-13,11000000.0,2001.0,4.6,1.85,365
3044,Color,Brian De Palma,33.0,91.0,0.0,298.0,330.0,636.0,21370057.0,Crime|Drama|Thriller,9903,1852,80.0,English,USA,R,12000000.0,1992.0,6.0,1.85,541
3045,Color,Norman Jewison,20.0,145.0,278.0,279.0,595.0,13000.0,49273374.48434442,Drama,5561,14735,35.0,English,USA,PG,11000000.0,1978.0,6.4,1.85,745
3046,Color,Tobe Hooper,52.0,100.0,365.0,225.0,394.0,425.0,4884663.0,Horror|Sci-Fi,5187,1661,64.0,English,USA,PG,12000000.0,1986.0,5.5,2.35,902
3047,Color,John Crowley,351.0,111.0,34.0,54.0,55.0,838.0,38317535.0,Drama|Romance,73249,995,212.0,English,UK,PG-13,11000000.0,2015.0,7.5,1.85,36000
3048,Color,Stanley Kubrick,124.0,184.0,0.0,111.0,293.0,385.0,49273374.48434442,Adventure|Drama|History|War,101627,1104,369.0,English,UK,PG,11000000.0,1975.0,8.1,1.66,0
3049,Color,Brendan Malloy,37.0,89.0,2.0,651.0,711.0,799.0,13903262.0,Comedy|Sport,14656,4291,90.0,English,USA,PG-13,11000000.0,2001.0,6.3,1.85,0
3050,Color,Reginald Hudlin,58.0,84.0,71.0,553.0,723.0,8000.0,13592872.0,Comedy,10777,10982,79.0,English,USA,R,11000000.0,2000.0,5.1,1.85,671
3051,Color,Dustin Hoffman,175.0,98.0,0.0,123.0,156.0,358.0,18381787.0,Comedy|Drama,15684,1114,126.0,English,UK,PG-13,11000000.0,2012.0,6.8,2.35,13000
3052,Color,Gregory Poirier,75.0,95.0,5.0,443.0,660.0,1000.0,13558739.0,Comedy,15427,2729,121.0,English,USA,R,11000000.0,2001.0,5.3,1.85,449
3053,Color,Bill Paxton,161.0,100.0,0.0,303.0,472.0,11000.0,13103828.0,Crime|Drama|Thriller,59982,12237,463.0,English,USA,R,11000000.0,2001.0,7.3,1.85,5000
3054,Color,Simon Curtis,203.0,109.0,64.0,553.0,638.0,16000.0,33305037.0,Biography|Drama|History,33856,17866,147.0,English,UK,PG-13,11000000.0,2015.0,7.3,2.35,34000
